place_id,name,description,is_spending_on_ads,reviews,rating,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJyZGGclacX0YRDLOqSTqMyDY,Stockbyparken,,FALSE,13,3.9,https://www.danderyd.se/uppleva-och-gora/idrott-motion-och-friluftsliv/friluftsliv/lekplatser/stocksund/stockbyparken/,,TRUE,Stockbyparken (agare),,https://lh3.ggpht.com/p/AC9h4noDqTIIp7dTF3VhGxqHniyc4kZ_VATHufhBB_I9ERBt2fha2Zxcc96AEr8VVqJwY73f2P0niqIkuOsQjWQ4R_JkOWkgV5Z9ZYNhyRW26pV9H5q8_4i2k86VTMinZvMcoiFPoaevIw=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Stockholmsvagen 42, 182 78 Stocksund",,https://www.google.com/maps/place/Stockbyparken/data=!4m7!3m6!1s0x465f9c56728691c9:0x36c88c3a49aab30c!8m2!3d59.3827526!4d18.0542717!16s%2Fg%2F11c2y532qr!19sChIJyZGGclacX0YRDLOqSTqMyDY?authuser=0&hl=sv&rclk=1,lekpark in rasunda
ChIJG-yK_8-dX0YRcv_A-HsJ9Yg,Rastasjons naturreservat,,FALSE,25,4.4,,,TRUE,Rastasjons naturreservat (agare),,https://lh3.ggpht.com/p/AC9h4nrG1MSkIbb-9_Xihgp0z_sZY48rqf7vkVVMArdsar_9lVoeyHeqVuVOKmjPJAIrRV3ByZCR8mwmpLfblAqD27g-Sj6Z4Car0LHQwJKHnBBt39B4_ADaozPABt1IgsiWcQefp-p7sw=s1024,Naturreservat,Naturreservat,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",170 63 Solna,,https://www.google.com/maps/place/R%C3%A5stasj%C3%B6ns+naturreservat/data=!4m7!3m6!1s0x465f9dcfff8aec1b:0x88f5097bf8c0ff72!8m2!3d59.3746144!4d17.98517!16s%2Fg%2F11gnrlz4j_!19sChIJG-yK_8-dX0YRcv_A-HsJ9Yg?authuser=0&hl=sv&rclk=1,lekpark in rasunda
ChIJtWpN0gyeX0YROPcFmvQuVM8,Jarnvagsgatans Lekplats,,FALSE,4,4,,08-706 90 00,TRUE,Jarnvagsgatans Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4np5ZRfahsuh1CgFd-esCODFTZC0ZMnJAeEPdgVEoFl2c6_AU2Dmacnnrm_iVHsH2v1AVcuOzhhaTh3TxPDFomt2aphc9q6Sd81FNP9wbEP0qtNvvmxy06NXn8sSq8Zxf1fgdwHRGw=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Ekbacksgrand 2, 172 37 Sundbyberg",,https://www.google.com/maps/place/J%C3%A4rnv%C3%A4gsgatans+Lekplats/data=!4m7!3m6!1s0x465f9e0cd24d6ab5:0xcf542ef49a05f738!8m2!3d59.3670895!4d17.9485874!16s%2Fg%2F11dfv5bq7l!19sChIJtWpN0gyeX0YROPcFmvQuVM8?authuser=0&hl=sv&rclk=1,lekpark in sundbyberg
ChIJJ8M8--OdX0YRaENMXLJ6fJ0,Tuvanparken,,FALSE,201,4.3,,,TRUE,Tuvanparken (agare),,https://lh3.ggpht.com/p/AC9h4nqn1QhVMo4MGrhoDS7w997RGmRKeMkIdjbUIHetOHwwZrgmQBSibS-cvGqaqb0qeqOOQnGEB0NgOvqQiKxGmTPOgtXngd42FtdjDzOQzuivnGPRq9pnzz63HXBgiSsgG83VB669=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Tradgardsgatan 30, 172 38 Sundbyberg",,https://www.google.com/maps/place/Tuvanparken/data=!4m7!3m6!1s0x465f9de3fb3cc327:0x9d7c7ab25c4c4368!8m2!3d59.3584244!4d17.9657948!16s%2Fg%2F11b5m3z4gf!19sChIJJ8M8--OdX0YRaENMXLJ6fJ0?authuser=0&hl=sv&rclk=1,lekpark in sundbyberg
ChIJm2Masa2fX0YRNA29xtSPblA,Marabouparkens plaskdamm,,FALSE,13,4.6,,,TRUE,Marabouparkens plaskdamm (agare),,https://lh3.ggpht.com/p/AC9h4npqNaQ6rBPnslNUp5QNWiH9Y_Xugrjp2gNYmmh4S4gGxhmS9_vljK21jEFpBWFqs8eBYYHCACyZaLDTfcYvMJSR0KZpAaZbLA72327Dl2a1wFyUOQNhA2GR7ZupUX7PKeGxBz72ig=s1024,Lekplats,Lekplats,,FALSE,Open All Days,"Lofstroms alle 6, 172 66 Sundbyberg",,https://www.google.com/maps/place/Marabouparkens+plaskdamm/data=!4m7!3m6!1s0x465f9fadb11a639b:0x506e8fd4c6bd0d34!8m2!3d59.3644144!4d17.9555712!16s%2Fg%2F11nxs4g52_!19sChIJm2Masa2fX0YRNA29xtSPblA?authuser=0&hl=sv&rclk=1,lekpark in sundbyberg
ChIJiUoIVradX0YRMVWVVaWsVB8,Storskogen,,FALSE,7,4.6,,,TRUE,Storskogen (agare),,https://lh3.ggpht.com/p/AC9h4noesAEnL_OKMX_PuN_05p7FpayxP8ky3-iyzrQoycISurvEITEcjMJMZXpUmhc6uWivziDQd5NNQnpumZjhAo9F-UPseUi20MnzWSeo-kzrOglWksfgtud3lf3F_T8wq2fCy4k=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",172 40 Sundbyberg,,https://www.google.com/maps/place/Storskogen/data=!4m7!3m6!1s0x465f9db656084a89:0x1f54aca555955531!8m2!3d59.3675846!4d17.9770897!16s%2Fg%2F11h1ygwypm!19sChIJiUoIVradX0YRMVWVVaWsVB8?authuser=0&hl=sv&rclk=1,lekpark in sundbyberg
ChIJlbE6a_C70EURBmUwv3t7fbM,Jarnvagsparken,,FALSE,25,4.1,,,TRUE,Jarnvagsparken (agare),,https://lh3.ggpht.com/p/AC9h4nrH_rh4FVvyetIMyj9NMFbpD3wOQ3mfWRW8j33WS0Yi92m6AhPJPZJeyycWiPjS_K24z7f9IJD3zGYkpHl78c7waFcf7IGkicjbPjMzOWu-Oak25eWI91h-Q5DuVVPsYoJV7q5x=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Unnamed Road, 981 31 Kiruna",,https://www.google.com/maps/place/J%C3%A4rnv%C3%A4gsparken/data=!4m7!3m6!1s0x45d0bbf06b3ab195:0xb37d7b7bbf306506!8m2!3d67.8537901!4d20.222539!16s%2Fg%2F11g0mfkf9l!19sChIJlbE6a_C70EURBmUwv3t7fbM?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJyYxeLq6x0EURAghZbexxUwc,Lekplats Rosvagen,,FALSE,4,4.5,,,TRUE,Lekplats Rosvagen (agare),,,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",981 38 Kiruna,,https://www.google.com/maps/place/Lekplats+R%C3%B6sv%C3%A4gen/data=!4m7!3m6!1s0x45d0b1ae2e5e8cc9:0x75371ec6d590802!8m2!3d67.8365237!4d20.2724497!16s%2Fg%2F11pq58vc1s!19sChIJyYxeLq6x0EURAghZbexxUwc?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJn5ilNx-x0EUR5d-HNJ3QGw8,Lekplats Virvelvagen,,FALSE,1,5,,,TRUE,Lekplats Virvelvagen (agare),,,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",981 45 Kiruna,,https://www.google.com/maps/place/Lekplats+Virvelv%C3%A4gen/data=!4m7!3m6!1s0x45d0b11f37a5989f:0xf1bd09d3487dfe5!8m2!3d67.8291759!4d20.2876344!16s%2Fg%2F11pq5d47n_!19sChIJn5ilNx-x0EUR5d-HNJ3QGw8?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJMeH0lJ2x0EURw0JEphEJJ2k,Lekplats Myr-/Mossvagen,,FALSE,0,0,,,TRUE,Lekplats Myr-/Mossvagen (agare),,https://lh3.ggpht.com/p/AC9h4nqS8moKbwfD40dKo1FXe_j_TNIipdJ674OB0_XKPCigWcH8zYseSiwfjt6z3_bhIHWiTyS4CKqJryiN1Ht1dqP6y36XDM9720m3AdElHk_c3rqpGKmGwFMwDh7e-pVHgVIStwA=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Mossvagen 9, 981 38 Kiruna",,https://www.google.com/maps/place/Lekplats+Myr-%2FMossv%C3%A4gen/data=!4m7!3m6!1s0x45d0b19d94f4e131:0x69270911a64442c3!8m2!3d67.8465756!4d20.250749!16s%2Fg%2F11t40b13sl!19sChIJMeH0lJ2x0EURw0JEphEJJ2k?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJ4dRWgwex0EURu_s2gQukX7U,Lekplats Bromsgatan,,FALSE,0,0,,,TRUE,Lekplats Bromsgatan (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MHGVfhr27gtPXG_NIX5ioA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.48988&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Bromsgatan 28C, 981 36 Kiruna",,https://www.google.com/maps/place/Lekplats+Bromsgatan/data=!4m7!3m6!1s0x45d0b1078356d4e1:0xb55fa40b8136fbbb!8m2!3d67.8439074!4d20.2449205!16s%2Fg%2F11t9pd8dcx!19sChIJ4dRWgwex0EURu_s2gQukX7U?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJw8dDM1670EURP93NgLDT3GM,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FEeFzqKqW6ZjFuPbBNEfZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.748253&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Konduktorsgatan 19A, 981 34 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0bb5e3343c7c3:0x63dcd3b080cddd3f!8m2!3d67.859146!4d20.2205625!16s%2Fg%2F11p10k4mnn!19sChIJw8dDM1670EURP93NgLDT3GM?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJNRm0gRy70EURP7ho4aU1S5s,Idrottsvagens lekplats,,FALSE,1,3,https://kiruna.se/uppleva--gora/utomhusaktiviteter/parker-och-lekplatser.html,,TRUE,Idrottsvagens lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qlKSnpuxQ2eUfPN5pdrXNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.247604&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Idrottsvagen, 981 39 Kiruna",,https://www.google.com/maps/place/Idrottsv%C3%A4gens+lekplats/data=!4m7!3m6!1s0x45d0bb1c81b41935:0x9b4b35a5e168b83f!8m2!3d67.8643802!4d20.232391!16s%2Fg%2F11ny48205n!19sChIJNRm0gRy70EURP7ho4aU1S5s?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJn8jk8ku70EURgin4Hzh56os,Lekplats,,FALSE,1,3,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rz1ZJHIAEM8smKLA0oLM8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.93448&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Illervagen 1, 981 37 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0bb4bf2e4c89f:0x8bea79381ff82982!8m2!3d67.8523087!4d20.2613164!16s%2Fg%2F11qh35s19j!19sChIJn8jk8ku70EURgin4Hzh56os?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJP8R8Zhax0EUREgcGkaPM4iI,Lekplats,,FALSE,2,3,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1r6CjOyNK2JYcE8thiz_Gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.4108&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Merkuriusvagen 27, 981 44 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b116667cc43f:0x22e2cca391060712!8m2!3d67.8394644!4d20.2956305!16s%2Fg%2F11rxpl8k7x!19sChIJP8R8Zhax0EUREgcGkaPM4iI?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJc6dG_Max0EURGcCgI3W5-3Q,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xBG-fCHYSuaJIf4FSMEqPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.9654&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Auroravagen 10, 981 45 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b1c6fc46a773:0x74fbb97523a0c019!8m2!3d67.8307322!4d20.2798063!16s%2Fg%2F11qh35gqjf!19sChIJc6dG_Max0EURGcCgI3W5-3Q?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJgeNGi2Cx0EURsca5w4BhyoY,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Ronnplan 1E, 981 42 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b1608b46e381:0x86ca6180c3b9c6b1!8m2!3d67.836141!4d20.2617111!16s%2Fg%2F11rxpl5hv5!19sChIJgeNGi2Cx0EURsca5w4BhyoY?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJfaFhce2x0EUR4SATSYx0xak,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G6IJwGXBO8dhCpw2j_Jv8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.80122&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Tallplan 3K, 981 42 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b1ed7161a17d:0xa9c5748c491320e1!8m2!3d67.8401037!4d20.2586892!16s%2Fg%2F11p10k9bxb!19sChIJfaFhce2x0EUR4SATSYx0xak?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJF5DARw6x0EURaMZi9BkOvzA,Lekplats,,FALSE,1,2,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F2oebsD6B8-ts2N7PnctNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.014&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Antennvagen 14, 981 45 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b10e47c09017:0x30bf0e19f462c668!8m2!3d67.8313047!4d20.2749413!16s%2Fg%2F11p10k8f3n!19sChIJF5DARw6x0EURaMZi9BkOvzA?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJGxpYTTOx0EURJWZnKUwqk2g,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RA5_SozXNDMudQd72Q87Sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.332195&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Solvindsvagen 16, 981 45 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b1334d581a1b:0x68932a4c29676625!8m2!3d67.832051!4d20.2806386!16s%2Fg%2F11rxpljbd4!19sChIJGxpYTTOx0EURJWZnKUwqk2g?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJ7UmlvK-70EUR-1mzyEXTv_8,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9b6pz4EXPUEAm-RtZggfKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.96273&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Kaserngatan 3, 981 47 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0bbafbca549ed:0xffbfd345c8b359fb!8m2!3d67.8536227!4d20.2631717!16s%2Fg%2F11rxplr15z!19sChIJ7UmlvK-70EUR-1mzyEXTv_8?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJmUFUqs6x0EUR4qCtdCTC-j4,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pPrtcZH7Kec8G93TYVlTvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.72112&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Norrskensvagen 48, 981 45 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b1ceaa544199:0x3efac22474ada0e2!8m2!3d67.8333736!4d20.2825428!16s%2Fg%2F11p10k4mkv!19sChIJmUFUqs6x0EUR4qCtdCTC-j4?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJU2qaXumx0EURIvJBg4ud5AU,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FYvECW_yWGskKjt7a4lTfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.96054&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Satellitvagen 6, 981 44 Kiruna",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x45d0b1e95e9a6a53:0x5e49d8b8341f222!8m2!3d67.8416198!4d20.2906239!16s%2Fg%2F11rxpljbcg!19sChIJU2qaXumx0EURIvJBg4ud5AU?authuser=0&hl=sv&rclk=1,lekpark in kiruna
ChIJj1lpL8ITW0YRRHHm70JaBuM,Gasthamnens Lekplats,,FALSE,5,3.4,,,TRUE,Gasthamnens Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4npXg1yQ7rwMZCf74BMBMlv-0xpX2IvhCjhZfeT5iqxbuPb3DcqRfNeirrKQr-6oxionevc8yHAIxobiLuRVRArWgnZKB1tcCh3nlnFG8ntsj1Xkgr2qibm8Lm47RGCYOgBm2QfttQ=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",542 30 Mariestad,,https://www.google.com/maps/place/G%C3%A4sthamnens+Lekplats/data=!4m7!3m6!1s0x465b13c22f69598f:0xe3065a42efe67144!8m2!3d58.7120892!4d13.8191398!16s%2Fg%2F11h11kp1dp!19sChIJj1lpL8ITW0YRRHHm70JaBuM?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJA6iCT_cTW0YRG9Zu_32cmPM,Hogelid Lekparken,,FALSE,7,4.3,,,TRUE,Hogelid Lekparken (agare),,https://lh3.ggpht.com/p/AC9h4noVpO-IgW80rsz8sO6Vv6F4dA0aqF35IzBwdGbpossMMr4AYni0VZvOKMLq9Bco1LQ8bErTHJ5rDjvaEv4b02rSLlFkRwDDUEJIfn6tiwXHXzQjxIRg3btcec8lXyC330qX_nsz=s1024,Lekplats,Lekplats,,FALSE,Open All Days,542 38 Mariestad,,https://www.google.com/maps/place/H%C3%B6gelid+Lekparken/data=!4m7!3m6!1s0x465b13f74f82a803:0xf3989c7dff6ed61b!8m2!3d58.7134738!4d13.8583701!16s%2Fg%2F11fv7zbj5b!19sChIJA6iCT_cTW0YRG9Zu_32cmPM?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJtw2U6sITW0YRmYOgxacCzLs,Lekplats,,FALSE,6,4,,,TRUE,Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4nq2myIygZMPnc8apDm3KYmGl-gjIdli5j4Qf1d4qXmZV4jz8HOc0uNYk8cJDmNr_-XRLclBjpUYT-cbBdt4i7nsocidIRmkNP_s40J09wbpXjAxCfDvt9HlOr2el4393upnCLuT=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",542 40 Mariestad,,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465b13c2ea940db7:0xbbcc02a7c5a08399!8m2!3d58.6985195!4d13.8151915!16s%2Fg%2F11rmqbgnz_!19sChIJtw2U6sITW0YRmYOgxacCzLs?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJtSAYgUsTW0YRvQ88H3AlFlY,"Playground / Spielplatz Folketspark, Cafe Holmen",,FALSE,4,4.8,,,TRUE,"Playground / Spielplatz Folketspark, Cafe Holmen (agare)",,https://lh3.ggpht.com/p/AC9h4nqAu_E1Lm0X_yCQvJLiU0zXfsu-v-IF6guHtDOSDb6e0uff2qfNmSOoJImWQM6pRHlSBe7R0k78IOdaoCFp026M4h7XwyXHP6Cn3NhWkM-NjY9K1MBDJO1Ccto0XzOF5pmIryK1JQ=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Nygatan, 542 39 Mariestad",,"https://www.google.com/maps/place/Playground+%2F+Spielplatz+Folketspark,+Caf%C3%A9+Holmen/data=!4m7!3m6!1s0x465b134b811820b5:0x561625701f3c0fbd!8m2!3d58.7139899!4d13.8245649!16s%2Fg%2F11hz326522!19sChIJtSAYgUsTW0YRvQ88H3AlFlY?authuser=0&hl=sv&rclk=1",lekpark in mariestad
ChIJNcTMbWsTW0YRY_8HVbS8lO0,Stadsparken,,FALSE,28,3.9,,,TRUE,Stadsparken (agare),,https://lh3.ggpht.com/p/AC9h4npdLgOTtPr2coBrrcvXULQ5Rto7RhjaXJmN7dxe9StPvXrzHw8pYZHcO4sdkbnEoNzlQX3r_RLyKZI_APsixEzu_5OFRHHAzsK6Tb_Jf92EF1wxEvOTgTaYCFU3rXoUTNob5gI3=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Nya torget 4, 542 30 Mariestad",,https://www.google.com/maps/place/Stadsparken/data=!4m7!3m6!1s0x465b136b6dccc435:0xed94bcb45507ff63!8m2!3d58.7084629!4d13.8246253!16s%2Fg%2F11h4_f2w0s!19sChIJNcTMbWsTW0YRY_8HVbS8lO0?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJR761AD4TW0YRGCWIZqgyWPQ,Lekpark,,FALSE,0,0,,,TRUE,Lekpark (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wFNGGjRvIdha5fOClDYokg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.40515&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Domangatan 29, 542 47 Mariestad",,https://www.google.com/maps/place/Lekpark/data=!4m7!3m6!1s0x465b133e00b5be47:0xf45832a866882518!8m2!3d58.6986679!4d13.8041453!16s%2Fg%2F11vdlzxzf9!19sChIJR761AD4TW0YRGCWIZqgyWPQ?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJ6Ynnmx8TW0YR8Ks5lSMMR08,Gardesparken,,FALSE,3,4.3,,,TRUE,Gardesparken (agare),,https://lh3.ggpht.com/p/AC9h4npdYouwyv81Za7MlXsNM9XYjY2SGYWLg6PDTaEQWJv8_TdhWewXaJTODE-DjHHAYfC4JyYoEirPAXSiI7Aiu3hCHYxYAUFEntendysyntXE-gyvIEW7xabNHidAJzvYm8ayqyz6=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Goteborgsvagen 6, 542 43 Mariestad",,https://www.google.com/maps/place/G%C3%A4rdesparken/data=!4m7!3m6!1s0x465b131f9be789e9:0x4f470c239539abf0!8m2!3d58.7058765!4d13.8216641!16s%2Fg%2F11f0kqs5z0!19sChIJ6Ynnmx8TW0YR8Ks5lSMMR08?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJ75EuMpETW0YRMCNmvLxGDvY,Lekplats,,FALSE,1,5,,,TRUE,Lekplats (agare),,,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Akaciastigen 9, 542 42 Mariestad",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465b1391322e91ef:0xf60e46bcbc662330!8m2!3d58.6961898!4d13.7974468!16s%2Fg%2F11p17htdn8!19sChIJ75EuMpETW0YRMCNmvLxGDvY?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJtaNMd1cTW0YR4wJ5J-SmgN0,Lekplats,,FALSE,1,5,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_CuroScygdf6z9SxB1rxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.05822&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Rapphonsvagen 9, 542 46 Mariestad",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465b1357774ca3b5:0xdd80a6e4277902e3!8m2!3d58.6934077!4d13.790021!16s%2Fg%2F11ks0gjkvr!19sChIJtaNMd1cTW0YR4wJ5J-SmgN0?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJTXUNhdkTW0YR8r1NNxo0SIo,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Akaciastigen 16, 542 42 Mariestad",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465b13d9850d754d:0x8a48341a374dbdf2!8m2!3d58.6961328!4d13.800593!16s%2Fg%2F11p17gbr41!19sChIJTXUNhdkTW0YR8r1NNxo0SIo?authuser=0&hl=sv&rclk=1,lekpark in mariestad
ChIJf-fTwg4TW0YR0ofE3jFPIuI,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Vastra Vagen 1A, 542 46 Mariestad",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465b130ec2d3e77f:0xe2224f31dec487d2!8m2!3d58.7009565!4d13.7932055!16s%2Fg%2F11p14kxll1!19sChIJf-fTwg4TW0YR0ofE3jFPIuI?authuser=0&hl=sv&rclk=1,lekpark in mariestad
