place_id,name,description,reviews,rating,website,phone,owner_name,featured_image,main_category,,address,state,
ChIJVQ5dMbwDW0YRm61aF_9yFRE,Lekplats Berguvsvagen,,2,5,http://www.skovde.se/,,Lekplats Berguvsvagen (agare),https://lh3.ggpht.com/p/AC9h4noA232uKw_vDghhdCZLVuE_fvYGUgJ2DVkD720RhHlDvtXL-tnrVwK5JB5fSCT6GVkpk6iM8GQTWpuxTVPfi2eC0hFXgn3FgE7bYGNIoEhc0soFRP9R3MIVzPK_yugAICn0l1uq=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Vrakvagen 11,Skovde,
ChIJObXvOsao90YRZPVi6-0oYpM,Lekplats Bogen,,8,3,http://www.gotlandshem.se/,,Lekplats Bogen (agare),https://lh3.ggpht.com/p/AC9h4nrd4WmuUUKgDzt-QqsrhPoWA0hZ4Gl22BrLdjbNeHYhzSZiJ95UGgilMoCYs5Y8zlG8Z-1FEzxFsaORaZ5EaThHyzrLmmed7hDOiQYfDIqY6EJMiGWRWbJ-bVYYYYRQJGcZu6shOA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Jungmansgatan 123,Visby,
ChIJH-D2XKSSXkYRPNO8AM--JRQ,Lekplats Bra,,9,4,,,Lekplats Bra (agare),https://lh3.ggpht.com/p/AC9h4nqB21G4CtVi9nRVN6Mibe5MECTy6SeS96Bw5WrMH5nsSCSapzfQ4xW6_iW8mj9TxxVxoaGugMGMAB48ojCVzfXvkN_LayjUXy2shBP4qLL8sN6smvxdPh7bxzd50-sIE9WEZ2Vl=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Soderbyvagen 4G,Eskilstuna,
ChIJ2U-WPcx3X0YREGccmjuRUUw,Lekplats Branneriet,,3,4.7,,,Lekplats Branneriet (agare),https://lh3.ggpht.com/p/AC9h4nrDVEfTeGTHbq08qddf9sh1bpk7INARY348JF7HnuJEmHTDDYQwlSc7k8PIqKlDV0LFzmzsgblebr9iosCt63QrgBzK273OqfQVOQFI7ucfLLszp339StwWfT6bFqKKFV9C8NMZ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",117 40 Stockholm,Stockholm,
ChIJDbs36RN3X0YRmwpXTb04M-E,Lekplats Brf bohus,,1,3,,,Lekplats Brf bohus (agare),https://lh3.ggpht.com/p/AC9h4npwiak116JlAUUpj0HLnoL-WUYnWMPA5hV_O0ZrQdKrrATOBHNN01hpNqQhwgsCP03l4JXf-3dl3L_SKUIpm8L4SIM-iBqRL8xGBy304s0nJsOguFc1XByBV7ft-Wf__pEmQu8KAw=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Sodermannagatan 68-70,Stockholm,
ChIJ4dRWgwex0EURu_s2gQukX7U,Lekplats Bromsgatan,,0,0,,,Lekplats Bromsgatan (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MHGVfhr27gtPXG_NIX5ioA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.48988&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Bromsgatan 28C,Kiruna,
ChIJJ4uHvRUnUUYRLoNdpKvmJoY,Lekplats Brunnsparken,,212,4.6,,,Lekplats Brunnsparken (agare),https://lh3.ggpht.com/p/AC9h4no1LrdNM6akIoHxNLWV5AmAQEYFCdQX24aYX2w7I-y84kwL7l7eCJT9SdZJC82ntH9k9-RDTnCklSEtsjP6lcfkWgRuRUeu0Ks5_RVtTpLqal9nCDV8ldp4WBtXRtNJtlVE8OVX=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",341 36 Ljungby,Ljungby,
ChIJLU8cqXTHYEYRHhIwoVkcQtA,Lekplats Dimman,,1,5,,,Lekplats Dimman (agare),https://lh3.ggpht.com/p/AC9h4npkSQQM5SC9tq4pYbNnWfrfF2wR9SGdyqI9ijle4GtE89-HywVLkaAZRwYv9KUDtEIU1uq9E9Iv97ZKYQv-LcqPb5PEdsulWxMZ5AbJ-9tooUak69NjoQ4uqQiy8z-BiO8km6me7Q=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Dimgatan 23D,Gavle,
ChIJCStUMEXxT0YRGpCXj3kI6zk,Lekplats Djupedalsang,,0,0,,,Lekplats Djupedalsang (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5qG8JQa3Kit1FOjIUWIuCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.9073&pitch=0&thumbfov=100,Lekplats,Open All Days,Gnejsvagen 7C,Molnlycke,
ChIJreFpF92fX0YRvtklFzEFQq4,Lekplats Draken,,0,0,,,Lekplats Draken (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PkyEKqKgi_PtcH8jwyb20Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.3359165&pitch=0&thumbfov=100,Lekplats,Open All Days,Cervins vag 19A,Spanga,
ChIJKXo1UhZtWkYRBpbtR52ipT0,Lekplats Duvgatan,,1,5,,,Lekplats Duvgatan (agare),https://lh3.ggpht.com/p/AC9h4nrTU1yldyK6mfAVOVLu6cS3dzieTUtZ9KJloKLjJEmloxMMY1wKAqrcQHqZrhhBEJILBvr3Qv5x4Q-GzxQvYPXNO-Ft8vb3SjFwCvg3kuTS51cepqs0xZm64trss1nat61ZLPK4=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Duvgatan 67,Jonkoping,
ChIJebpwfVU8RUYR1Hr0IYosgXQ,Lekplats Eddaparken,,21,4.4,https://www.trollhattan.se/startsida/bygga-bo-och-miljo/natur-och-parker/lekplatser/lista-over-lekplatser-i-trollhattan/stromslund/edda-parken/,0520-49 50 00,Lekplats Eddaparken (agare),https://lh3.ggpht.com/p/AC9h4nrg1ezZmbKwMjH8JXzum97an2R_FsivRRqDYogdBS5QEpvzmsnK6m2qB6wLreAhHi7fS1kdimQGLnkt5nbHtZepfqg0uY__pvtIiPlFfuPi7XNzYtIVqekfKxAn6sEtqG1jtOVuLA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Felterusgatan 30,Trollhattan,
ChIJN6hHmXGdX0YRLbVZ_2JzUB0,Lekplats Enkehusparken,,0,0,,,Lekplats Enkehusparken (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6aUvrYNjEtgjKnbJ70CNgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.39844&pitch=0&thumbfov=100,Lekplats,Open All Days,Vanadisvagen 19,Stockholm,
ChIJqTHAbIfvWkYRo3hb40lrWNM,Lekplats Farabergsparken,,1,5,,,Lekplats Farabergsparken (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-b-Ji5eRXnIFAOVqWTHhQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.2976892&pitch=0&thumbfov=100,Lekplats,Open All Days,Farabergsparken 1,Falkoping,
ChIJ6zQjEh_VT0YRnVQtmU-OGBo,Lekplats Femte vik,,5,4.2,https://www.varberg.se/upplevagora/idrottmotionochfriluftsliv/lekplatser.4.cd2d5fa14102cb73ad6b5.html,,Lekplats Femte vik (agare),https://lh3.ggpht.com/p/AC9h4npxZbFxbnGP21mtNklApIp_0OxmBu3kCk31bDJIbzQ3nVJaTjJ2FA_kPoVq0-20Yt4JPZ_gtztA_6jVTIZot4MO66RjR5dMGf_d_Ej-o6X-Rb0Yn_GS6GPF8qPdGnbDW0lXSn9s=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Getterovagen,Varberg,
ChIJ44IFwjT1T0YRkP2Q-8II6ds,Lekplats Fjallvindsgatan 4,,0,0,,,Lekplats Fjallvindsgatan 4 (agare),https://lh3.ggpht.com/p/AC9h4nov0AJOHotKfkhnx_8GQ0vdFZbpEp-aSW3rAzRzd1QN5cEiE9phuGMxOZS7T9XgSknLgM4dJ-cVFqsJO8F6SsvqnmzjzZnLSpWhabM60FJ-XqtV8X-Z5FqHB9rclyCSY-hP4EM=s1024,Lekplats,Open All Days,Fjallvindsgatan 4,Goteborg,
ChIJT78bxXLFYEYRXarRzbCcX7M,Lekplats Forngravarna,,1,5,https://www.gavle.se/kommunens-service/kultur-och-fritid/natur-och-friluftsliv/parker-och-natur/lekplatser/forngravarna/,,Lekplats Forngravarna (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o244h5hVCQ-02FwXXB6Wjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.42809&pitch=0&thumbfov=100,Lekplats,Open All Days,Rosgatan 14,Gavle,
ChIJFfeojIZXUUYR243NCKWfAag,Lekplats fredentorp,,2,4.5,,,Lekplats fredentorp (agare),https://lh3.ggpht.com/p/AC9h4nplRoZ-l29etPeE0b4wY1szZ3Aw9jfEdmM-gcKIpnR-Iz-M3l5MxPBfQRb47zFyLEIWzcBsnh41EBaKjuH91LvXF-s-c5q_EcQ5x9rcZAIaF4d-qMkY9xnOc3-VVbjkjpHE7D0=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Fredentorpsgatan 6B,Hassleholm,
ChIJKxA5DSYjRUYR1HMDhw3l2v0,Lekplats Fredriksberg,,6,4.3,,,Lekplats Fredriksberg (agare),https://lh3.ggpht.com/p/AC9h4nppJLsgMdCT3GYjsIfDwxYNiiJHpveeKfJNbhdmmDg4YZ_KIISZ8dH5PjveqPHWFOlHYG_PSdbODlKmWuHEXs6-2Y2nmsFzNJhE3sdFe7jG7GteVJ4M614e_Kb_rVrTHKUjApBksw=s1024,Lekplats,Open All Days,Lyckhem-Huvudnas,Vanersborg,
ChIJg0wbGM_HYEYRiOveImPA3dw,Lekplats Gavle Strand,,13,4.3,,,Lekplats Gavle Strand (agare),https://lh3.ggpht.com/p/AC9h4nrfB7lrU0dAhhUERWllrq1YDKEhn6ENqa4nPZ8gICWY_AX1shy81OvHZOjYgc6IL6Y8C2armGBFc8YAszqVAOPe1xrciDvrJ24A0Me9rPlCyQzqwBL70O0Be6lwHYPsKcqrTL3lYA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Alderholmsgatan 14,Gavle,
ChIJR-ELmOUVXEYRhxCCQQlhF4I,Lekplats Gronpepparparken,,1,5,,,Lekplats Gronpepparparken (agare),https://lh3.ggpht.com/p/AC9h4npTunuML5AlFbwrpPO63QtBVzgjlIEcG8QkXhVV6OsOe7pUx9mD2o4kfriUW6pDsZwlTJ_OMWwtlgf7VGr2tqUwO3gGIFgdsJly1M900-_d_DZKz5n-gDmzNtcoZNXK9WnTATgv9g=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Palsbodagatan 15,Orebro,
ChIJS6sXhCy9U0YRJgs7o7Yo4Rw,Lekplats Grytan,,2,5,,,Lekplats Grytan (agare),https://lh3.ggpht.com/p/AC9h4noSUjHy4T-2nvbA_59mAXMkE7dkUfLA08qasEUr3F0t1L-Qy5VIsl5a7QRN1WCNDh6CDIY-XMq78kVdLYTZ0ciIHUS7jUOTf-rOJfR_DwKjmpTpNoA85-P-5zhe9Wlhkp-tvEXm=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Korsakersvagen 39,Lund,
ChIJ01DjqPndW0YRBVjoQIgMb7M,Lekplats Gula Lekparken,,12,4.3,https://lekplats.se/,,Lekplats Gula Lekparken (agare),https://lh3.ggpht.com/p/AC9h4nqYZZKQ0v0NnbMrwYDBNBLRGmccQkBZaTfzWFJyFvr2zHpD83jW5Egh3-4-GGE62kVdpQAHe-nNsFx387FSEzbZEv7hPTFVy6Eg67mzPANosyDF8IV6CTYs7SLvqEqRJt9aUcP2yQ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Skottgatan,Motala,
ChIJ47VObckjV0YR4y_T1oDUeRk,Lekplats Hastskon,,5,4.2,https://gis1.vaxjo.se/vaxjokartan/index.html?lager=lekplats,,Lekplats Hastskon (agare),https://lh3.ggpht.com/p/AC9h4npDSJ49egwuX_vlTo7PSrgL489kJy0iQntDreCy3pFhu7nN9lIOI15Ylcx4sTFLe638BKmryVbjLR3pgU2ONIeG7lPfefo5wt-h0t4Gk43M1vtWBmcH0D1ATHHfqEoav5xJnF7uqA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Kolarvagen 7,Vaxjo,
ChIJ58nflONlWUYRkuWLQ0bGU_A,Lekplats Heidenstams gata,,11,4.3,,,Lekplats Heidenstams gata (agare),https://lh3.ggpht.com/p/AC9h4nrohNpKtwEyAhSgyZ5ynW2LMTL2_XVmjjHUD2tTI35z72LgwWHaj_25Pw0WATutXalwCXgUA1cqnY9lN1vCTEWXifsSRWjMpYGDTxzYL1nIBANPHT-qNSSuRiRbdxUjK-P-ibM=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Heidenstams gata 24,Linkoping,
ChIJkcpa7AYyUkYR_85TsY_QHIU,Lekplats Hinderbanan,,62,4.2,,,Lekplats Hinderbanan (agare),https://lh3.ggpht.com/p/AC9h4noqmrSqhZUQyXywK4JSDKUDXnE1ckqdM1Nxi6ZgultV489yLkXvvL3g_gw1ODcUtUBBcmGSceoDRwotGjgK9SI24vlQWOfz0ATrPQJW5lCuuQEkYp-qaynf__nWUKghRdlWsbfS=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Rosenfinksgatan 31,Helsingborg,
ChIJW0mtRigrUkYRSetkiQMyrNA,Lekplats Hindergatan,,17,4.8,,,Lekplats Hindergatan (agare),https://lh3.ggpht.com/p/AC9h4nqBD0FaQUgaXcjTKDrYp5chukPddpOqHkRytyDPQnyG9v_7uvTVfH4fiUIx6dHczRWI6Ly5-BIhL33fEBUH0OWqno93yqjVFa0BxyjJLBjteheXYIMOF5WbMrAUSNDEIrbkBs9v=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Hindergatan 8,Angelholm,
ChIJl-1mzKSLT0YRClITL-J0CTY,Lekplats Hisingsparkens fruktlund,,8,4,https://goteborg.se/wps/portal/enhetskatalogen/!ut/p/z1/ndBRT4MwEADg37IHXrkrMCC-tSbiQAVlzaAvC9OOERmQUkb010vmXmY0JN7bXe-7uxQEZCCa4lSVha7apqinPBfuNiHhs88IxTggPq7W6FLnPiJBasNmrkFMz_hHULx4TvDi48TFVZhY_OmR2iRdnv3s_p9j2YvFbMQgtv7jrw6c8fnkva1jBUhCh0S-yzykD9Gt7UYeZ3wJKQgQvVSn6lXqj05CfqeGd10PzVuhIARR1u3u-6dps7P9EoSSe6mkMgc1lQ9ad_2NgQaO42iWbVvW0uylgb-JQ9tryK4aoTtyzrPP9f648Xu6WHwBNCC5nw!!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_42G01J41K86B70ALKC36K7UBU5=CZ6_P1JQ8B1A0OG180IT06A4HK1GS3=MDfilterDirection!filterOrganisationType!filterArea=EamountOfServices!12=view!info=id!5617=servicetype!Fruktlundar==/,,Lekplats Hisingsparkens fruktlund (agare),https://lh3.ggpht.com/p/AC9h4no7WHLuwVAZ9pYhjNNfBz063G1zYLjnqQ9ZFXdiLrJbnqoX9TltfE57huYLtw_vzufAmBSG7hEOss_diU2FVAPRB-8dITkAy6OO2XRYXffh2-m85qrAOkEwDsV6mjDsIActJRaxBA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Gunnestorps bygata,Goteborg,
ChIJ3UDplO7HYEYRduYALe6bCF4,Lekplats Hojersdalsparken,,2,3.5,,,Lekplats Hojersdalsparken (agare),https://lh3.ggpht.com/p/AC9h4nor0K8AiTssBt9v8CYvtk3Vt6bUsm06zCK4XqBbHwg8zcCYN25PwqH5Heo5OwJ4rQLiyVHnwTdljqclSExeOHDkUs8xxT_jPXIkwh_LqCdHLz4DJXETbwiza2nLxX87t0cNTlx0hA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Stenmursvagen 8,Gavle,
ChIJ7xrgcs9Xe0YReUe84K4HpaY,Lekplats Hornett,,16,4.6,,,Lekplats Hornett (agare),https://lh3.ggpht.com/p/AC9h4nrI0UicufWMRKdMIFz9ezLLLt52n31SiKvKcigNNK0ETkAoahU0aRUd8hra4FDNI1C4xD8gA8nMaaexHj6OSy8muZssNthvBeMhOY-JdZR4vBR1h4_8OyiXOacZ3El30au8SF4XLQ=s1024,Lekplats,Open All Days,892 51 Ornskoldsvik,Ornskoldsvik,
ChIJb4FQx0mBUUYR1yJ7OEmbgZw,Lekplats hotellvagen,,1,4,,,Lekplats hotellvagen (agare),https://lh3.ggpht.com/p/AC9h4no274qfCoS4P0hmmvVJWuY_pM0Rxh7WQvopMQNLfihBc0nxx4TidHQJW_dJ8odtrzwjkYxUS58UKx4bzL1svZOc-pimFZ3X3oYxkuNAKQEyLmJWKWhU6QfR0roLZ6RKYoKY1siaEw=s1024,Lekplats,Open All Days,Mesanvagen 6,Angelholm,
ChIJx_-jg8h9Z0YROm0kSECnVT8,Lekplats Hytting,,26,4.7,,,Lekplats Hytting (agare),https://lh3.ggpht.com/p/AC9h4noyd0ARbBo7Bs17DUlIuoEZ-JfxuKn8ykO5u2lpfNJuxTwh2GzAg1r8XBFL5ANd7_pSenRR_VABfLvIss_nOWcvHDcfChADYwAkABKERF_95oUDNqXi4HhR0WVzSz2HkfFzkibP=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Diktarvagen 11,Borlange,
ChIJiz6RRXt9Z0YRvWrvhqmgak8,Lekplats hytting,,4,4.5,,,Lekplats hytting (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K9Ka8eu0cC6lUIuTusehVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.81955&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Unnamed Road,Borlange,
ChIJJz6nCFjJX0YRW43GELvSAgw,Lekplats i Anna Petrus Park,,59,3.7,http://www.uppsalaslekparker.se/anna-petrus-park-industristaden/,,Lekplats i Anna Petrus Park (agare),https://lh3.ggpht.com/p/AC9h4npN_kMb2o7IexrNPHcQZd_4zP2qt0EU7P79vG_XMfzPTY-h5syNTzNKfvIRX_drJEFIaDTkJU9JXFBWwCcG6d015SL3t77rktScVkQQXkIrAzce44PDV6IKiVG61y1vd7Wf5Lpo=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",753 18 Uppsala,Uppsala,
ChIJ9Tb3Hb7HYEYRU8b711nI-mM,Lekplats i Boulongerskogen,,0,0,,,Lekplats i Boulongerskogen (agare),,Lekplats,Open All Days,Agnes von Krusenstjernas alle,Gavle,
ChIJYdDMOHbMX0YRxtwATIBt5Hk,Lekplats i Klockarparken,,89,4.2,http://www.uppsalaslekparker.se/klockarparken/,,Lekplats i Klockarparken (agare),https://lh3.ggpht.com/p/AC9h4nrp8-sJvZgyExScxK8oneLEQj-IrqUFLLxBdUDEoN8NmGX2O5qY7unY8CV8PeQORjhTmApLqsu2nCLhTqRHSqJUXunXFVM82Ja3UQaA_jrfN2yFdXyEPfnvX1WkjtXuaSnTRkf5=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Klockargatan 6A,Uppsala,
ChIJQZd30iRdfEYR-ruoFUlFElo,Lekplats i Mosippans Park,,2,5,,,Lekplats i Mosippans Park (agare),https://lh3.ggpht.com/p/AC9h4nqYFpSnbGSR15ns17UhSmm1RApc-QOqJISgKTNYsELikBRn58HnPbdeVaeinybi8Zbq_dD-Ys7AnbmDJp1ZqUhc-WyrFtXEzGqJkmjuTbJZFhvuvGemRQ-ZQky-5aVLVASB1ViFcw=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Backen,Umea,
ChIJof1GRq33X0YRAeYcF1E1fyc,Lekplats i skogsmiljo,,3,5,,,Lekplats i skogsmiljo (agare),https://lh3.ggpht.com/p/AC9h4nq6aW-L5_aHJbWif0IfZeN8jVScyCH1Dlkayh_GVovl6bHS1n2Kv4LPj6l9Tb-H9EUOLOQ3Ktus1S7z3PP69uNECMaqLLC4YKGxAt9cJfluDUIQFVbhKazH438bnMcWPtwbaUgy=s1024,Lekplats,Open All Days,Granliden 1,Norrtalje,
ChIJu3iUpVtXe0YRielD2k9Jpj8,Lekplats Jagarvagen Drevstigen,,2,4.5,,,Lekplats Jagarvagen Drevstigen (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D15TxzTr2bsYvHupjcVbMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.57678&pitch=0&thumbfov=100,Lekplats,Open All Days,Jagarvagen,Ornskoldsvik,
ChIJyW7iiEjHYEYRLSjhtNJegSA,Lekplats Kallbacksparken,,1,5,,,Lekplats Kallbacksparken (agare),https://lh3.ggpht.com/p/AC9h4nqW9RXu62R1wgm4ZmP920mUHu4nSnOQXJoMF89kNVRUp7SXg2nuv9MzaPVY3WcoTfyr-Xf9LA6h89EHjhV3xEQs19o_G93Qylv9iSp_roErii7gSRWdulEgaa8e_kTBG8tdKYEC=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Vallongatan 16G,Gavle,
ChIJ8-l_HMBlWUYR9ezK32ZRFIY,Lekplats Kallgatan,,11,4.6,,,Lekplats Kallgatan (agare),https://lh3.ggpht.com/p/AC9h4np9ub_xbB2PAz7yiNiK103cMNR7NKTmscEkd_C8jMXkyx7Pu82aPS2A_ByCQ_6WHGitJHDKkRxRttm3PqzXZIRjpSoUnq0x4doplSUni5y7L5A-sivu7ax3LotHS7TTW7UfKBQ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Kallgatan 12,Linkoping,
ChIJ_S33YYDRV0YRqiB5L1_uHXc,Lekplats kalmar,,0,0,,,Lekplats kalmar (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FnTNj45IQ5Hl7_YrUMZUpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.076557&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Hemming Gadhs vag 1B,Kalmar,
ChIJ51aflx2ZX0YROCoytBw2wCo,Lekplats Karlslund,,3,4,,,Lekplats Karlslund (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Rattviksvagen 54,Sollentuna,
ChIJgTmfB8KeXUYR5QSG4aqw5IA,Lekplats Kasttjansparken,,64,4.1,,,Lekplats Kasttjansparken (agare),https://lh3.ggpht.com/p/AC9h4nr99cIycJNp7D75omGW1TXKGLhCwk7Vo1W4Koe-tySza3_dwCbNgvdEKODQRxX3M081pWmGVKZAiJ5VT5t8fQH5FESkUMlVodi4JKod07fkXYVBPSVq6Qy0TQqdsuSUlx_zAXT0EQ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Unnamed Road,Ludvika,
ChIJH5bxVBNzWkYRwY2ItHggT8E,Lekplats kattilstorp,,1,4,,,Lekplats kattilstorp (agare),https://lh3.ggpht.com/p/AC9h4nqlDgEA2dtViIbb_32_iIe3NvWhktPFgZk5N-zJulzKq2hi3PCoLirFTV9y7eTaFCkNHyTE9PH5RuwVujdFWq_OEOsqgw6xmcDKGFfCNSEytQ8a61kc3kUPq7X_f-D5gaveJ0CJmA=s1024,Lekplats,Open All Days,Lundgatan 30A,Jonkoping,
ChIJd4cBlgyZX0YR4Ve7NHgmAyg,Lekplats Kihlgrens vag,,4,4.5,https://www.sollentuna.se/uppleva--gora/idrott-motion-och-friluftsliv/lekplatser2/lekplatser-i-rotebro-och-rotsunda/,,Lekplats Kihlgrens vag (agare),https://lh3.ggpht.com/p/AC9h4nqBRexYqFjApU-urrQfxCM6oB3pgdKMQ04xjyZ8TXbFeFG5hwn0CLy4ivjkHy48y_nJy-msW4vARa87si6Wer5MWi7Cl3FVJ0fazki8KZYk4UvbaLRfsXgxKrNikudF-5cx5FL43Q=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Kihlgrens vag,Sollentuna,
ChIJMdBfRnhuWUYRNzZwiwL_HiA,Lekplats Klarinettgatan,,6,4.2,,,Lekplats Klarinettgatan (agare),https://lh3.ggpht.com/p/AC9h4nrjs4XHmgJX8eFqvg9lcMs6u2nj7eJtOwjL93VBD40odh99RCph7M2E7cXFs7TvA4zz16cBj-a0CvMRaefl1Y8OucA3U9UAHE-X4-WPqPFP-L9HRh8_QCbikggtnWnFql-30B8Wrw=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",589 50 Linkoping, Linkoping,
ChIJwbMU_bJdfEYRfLhNxrMKaWw,Lekplats Klaveret,,6,4.5,,,Lekplats Klaveret (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pGzVClHlReoGAA3eJaUg4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.94426&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Vasterslatt,Umea,
ChIJcUN0clDzXkYRUpGB-Hlf7Tg,Lekplats kloster kyrkopark,,2,3,,,Lekplats kloster kyrkopark (agare),https://lh3.ggpht.com/p/AC9h4nrSnEo_50FxpQ_klwT2iWhfd-hObm97gwFbj8MxPo0FiQVzFPO2tDU54UG_UN2B6ptKCx6LUemscrODLfnCUKKA2RQcMssExjmnXoPYxbJLr82jCokQPo29An6Yh-KlN8DeFw_E=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Vastergatan 7A,Eskilstuna,
ChIJSyF9ZyltWkYRLgBQxny5DYs,Lekplats Klostergatan/Abacksgatan,,7,4.3,,,Lekplats Klostergatan/Abacksgatan (agare),https://lh3.ggpht.com/p/AC9h4nokzjgWIii31896ZwWjXOnoZCYZaW-BW4byJ-Pfml9voOiFCnRiVKmc_6YUuiGIIVzgTGETLk_rDL6cMyyHcuGqBF_8Jvu-MvdbHQmM0yI5Fjem1yufzWZQoXpYDJIy6y9oDzr1pA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Abacksgatan 8,Jonkoping,
ChIJPyWTOHNvWUYRL_10oleZoRw,Lekplats Konvaljegatan,,10,4,http://www.linkoping.se/lekplatser?query=%C3%B6stra%20Valla%20Konvaljegatan,,Lekplats Konvaljegatan (agare),https://lh3.ggpht.com/p/AC9h4npmdDyjsM9M59m5YVUxKh3_xS0wLcahd3f6rdOy6Eoak1gNfe07bz7nufyPQG_LXbx1GEND2PrEvm3zv1cKPyXcESd5U8JVNG7XcJlh2wGj4le-KR2hsfQNuRTYXCgmTJsaxsY=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Unnamed Road,Linkoping,
ChIJI4DHtRAzUkYRxWZy5ONltQg,Lekplats Kopparmolleplatsen,,10,4.1,,,Lekplats Kopparmolleplatsen (agare),https://lh3.ggpht.com/p/AC9h4nplmqcCVe6wVkoq-b5xigRP0hEDPUMbAYNZowehCmq2AwySKZQcbG99vOT-fo1U4ajNG1qcKD2V4HjjJqdg-pZmpXz604_ZByJexoC4lEsbAAurpJknMBbxAtwprLKe_VarKJw=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Tagaborg,Helsingborg,
